page_id,page_number,source_member,source_image_sha256,source_operational_route,route_subtype,final_validated_operational_route,storage_decision,storage_reasons,postgres_graph_record,raw_tiff_reference_preserved,qdrant_embedding_allowed,opensearch_index_allowed,final_do_not_embed,validator_gated,invalid_operational_route,human_review_required,manual_review_required,answer_permission,can_answer_directly,can_prove_claims,source_truth_mutation_allowed,postgres_write_attempt,qdrant_write_attempt,opensearch_write_attempt,unsafe_record,source_retry_status,source_validation_decision,source_validation_score,source_validation_reasons,ocr_text_word_count,part_number_count
t_p_120_1176_p000470,470,,,plain_text,procedure_or_description,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,100.0,"['plain_text_subtype', 'meaningful_ocr_text', 'low_part_number_density', 'no_strong_row_structure', 'text_context_terms']",,0
t_p_120_1176_p000471,471,,,plain_text,procedure_or_description,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,100.0,"['plain_text_subtype', 'meaningful_ocr_text', 'low_part_number_density', 'no_strong_row_structure', 'text_context_terms']",,0
t_p_120_1176_p000472,472,,,plain_text,procedure_or_description,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,100.0,"['plain_text_subtype', 'meaningful_ocr_text', 'low_part_number_density', 'no_strong_row_structure', 'text_context_terms']",,0
t_p_120_1176_p000473,473,,,plain_text,procedure_or_description,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,100.0,"['plain_text_subtype', 'meaningful_ocr_text', 'low_part_number_density', 'no_strong_row_structure', 'text_context_terms']",,0
t_p_120_1176_p000474,474,,,plain_text,procedure_or_description,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,100.0,"['plain_text_subtype', 'meaningful_ocr_text', 'low_part_number_density', 'no_strong_row_structure', 'text_context_terms']",,0
t_p_120_1176_p000475,475,,,plain_text,procedure_or_description,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,100.0,"['plain_text_subtype', 'meaningful_ocr_text', 'low_part_number_density', 'no_strong_row_structure', 'text_context_terms']",,0
t_p_120_1176_p000476,476,,,image,mixed_text_and_figure,image,graph_only_validator_gated,['blocked_until_validator_or_retry_passes'],True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,retry_unresolved_validator_gated,validator_gated_unresolved_after_retry,45.0,"['no_candidate_probe_met_threshold', 'substantial_ocr_text', 'low_table_term_density']",,3
t_p_120_1176_p000477,477,,,plain_text,procedure_or_description,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,100.0,"['plain_text_subtype', 'meaningful_ocr_text', 'low_part_number_density', 'no_strong_row_structure', 'text_context_terms']",,0
t_p_120_1176_p000478,478,,,plain_text,procedure_or_description,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,100.0,"['plain_text_subtype', 'meaningful_ocr_text', 'low_part_number_density', 'no_strong_row_structure', 'text_context_terms']",,0
t_p_120_1176_p000479,479,,,image,mixed_text_and_figure,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,0
t_p_120_1176_p000480,480,,,image,mixed_text_and_figure,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,2
t_p_120_1176_p000481,481,,,image,mixed_text_and_figure,image,graph_only_validator_gated,['blocked_until_validator_or_retry_passes'],True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,retry_unresolved_validator_gated,validator_gated_unresolved_after_retry,45.0,"['no_candidate_probe_met_threshold', 'substantial_ocr_text', 'low_table_term_density']",,4
t_p_120_1176_p000482,482,,,table,review_required,table,graph_only_validator_gated,['blocked_until_validator_or_retry_passes'],True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,retry_unresolved_validator_gated,validator_gated_unresolved_after_retry,45.0,"['no_candidate_probe_met_threshold', 'substantial_ocr_text', 'low_table_term_density']",,5
t_p_120_1176_p000483,483,,,image,mixed_text_and_figure,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,0
t_p_120_1176_p000484,484,,,image,mixed_text_and_figure,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,0
t_p_120_1176_p000485,485,,,plain_text,procedure_or_description,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,100.0,"['plain_text_subtype', 'meaningful_ocr_text', 'low_part_number_density', 'no_strong_row_structure', 'text_context_terms']",,0
t_p_120_1176_p000486,486,,,plain_text,procedure_or_description,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,100.0,"['plain_text_subtype', 'meaningful_ocr_text', 'low_part_number_density', 'no_strong_row_structure', 'text_context_terms']",,1
t_p_120_1176_p000487,487,,,plain_text,procedure_or_description,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,100.0,"['plain_text_subtype', 'meaningful_ocr_text', 'low_part_number_density', 'no_strong_row_structure', 'text_context_terms']",,0
t_p_120_1176_p000488,488,,,image,mixed_text_and_figure,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,0
t_p_120_1176_p000489,489,,,plain_text,procedure_or_description,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,100.0,"['plain_text_subtype', 'meaningful_ocr_text', 'low_part_number_density', 'no_strong_row_structure', 'text_context_terms']",,0
t_p_120_1176_p000490,490,,,plain_text,procedure_or_description,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,100.0,"['plain_text_subtype', 'meaningful_ocr_text', 'low_part_number_density', 'no_strong_row_structure', 'text_context_terms']",,0
t_p_120_1176_p000491,491,,,image,image_visual_diagram,image,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,80.0,"['image_subtype', 'sparse_ocr_text', 'concrete_visual_or_figure_signal', 'not_table_like']",,0
t_p_120_1176_p000492,492,,,table,review_required,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,0
t_p_120_1176_p000493,493,,,image,image_visual_diagram,image,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,80.0,"['image_subtype', 'sparse_ocr_text', 'concrete_visual_or_figure_signal', 'not_table_like']",,0
t_p_120_1176_p000494,494,,,image,image_visual_diagram,image,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,80.0,"['image_subtype', 'sparse_ocr_text', 'concrete_visual_or_figure_signal', 'not_table_like']",,0
t_p_120_1176_p000495,495,,,image,image_visual_diagram,image,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,80.0,"['image_subtype', 'sparse_ocr_text', 'concrete_visual_or_figure_signal', 'not_table_like']",,0
t_p_120_1176_p000496,496,,,table,review_required,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,0
t_p_120_1176_p000497,497,,,image,review_required,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,0
t_p_120_1176_p000498,498,,,image,image_visual_diagram,image,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,100.0,"['image_subtype', 'legacy_image_visual', 'sparse_ocr_text', 'concrete_visual_or_figure_signal', 'not_table_like']",,0
t_p_120_1176_p000499,499,,,image,image_visual_diagram,image,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,100.0,"['image_subtype', 'legacy_image_visual', 'sparse_ocr_text', 'concrete_visual_or_figure_signal', 'not_table_like']",,0
