page_number,page_id,source_member,source_image_path,source_image_sha256,legacy_route,suggested_canonical_route,suggested_route_confidence,suggested_route_reasons,gold_route_label,review_status,review_notes,ocr_word_count,ocr_char_count,part_number_count,part_number_sample,ocr_sample_text,raw_route_reasons,processor_contract,answer_permission,source_truth_mutation_allowed
424,t_p_120_1176_p000424,00000424.tif,local_data\organization\trace_net\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000424.tif,90b63c700913d8314b43ee1b07a36b51c7e3d5af7fb047a4122612c86b317c61,table,detailed_parts_list,high,"[""high_part_number_density"", ""detailed_parts_list_candidate""]",,needs_review,,252,2123,11,"[""120-29068-009"", ""120-29068-015"", ""120-29070-001"", ""120-29070-003"", ""120-29070-005"", ""120-29074-001"", ""120-29077-001"", ""120-34292-001"", ""120-34489-001"", ""120-35881-001"", ""120-36058-001""]","€ emenncn

MAINTENANCE MANUAL WITH

ILLUSTRATED PARTS LIST
AIRLINE EFF | UNITS
FIG. ITEM PART NUMBER STOCK vase EODE. FROM PER
NUMBER TO ASSY
101 - | 120-29068-015 STRUCTURE ASSY ..... eee VS4956 A REF
1 | 120-29074-001 . STRUCTURE , CENTRAL LEG ................ VS4956 1
ATTACHING PARTS
10 | PE21052-2 PIN, ATTACH.....00.. ccc eeeeeseneeeeeeea eens 1
20 | 42952-10 FITTING, ATTACH |... eee eres 1
-21 |42975-12 HOCREW 0... cccccecccceececcseaeeeecuaeeeeeeaneess 1
-22 | 43392-10 LOPRING Looe cccececceeeeccsseeeeseeaeeeeeeeaeeees 1
30 |MS21042L5 Ok 2
40 | AN960-516 AA A/C) on | ml » 2
50 | AN960-516L PA ANC) on | ml » 2
60 | AN5-16A BOLT ooo. cecceccceeeeeec cee eeeeeeaaeeevaaeeeeneaegs 1
70 | 120-35881-001 . REINFORCEMENT, LUGGAGE VS4956 1
PROTECTOR ..........cccceccceececceeeeecesaneeeenaeees
80 | PE13076-1 SECTION. ooo. cece eeececcce ee eeseeaeeeeeeeeeens 2
90 | 120-34292-001 . PROTECTOR, LUGGAGE .......00.00 ee. VS4956 1
100 | 120-29068-009 . FBACKREST ........ o","[""table_or_parts_list_text_cues""]",table_ocr_table_candidate_scan,False,False
425,t_p_120_1176_p000425,00000425.tif,local_data\organization\trace_net\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000425.tif,b951e15d90f915d45225e1d93a397e614bfefc890878ff135441b5d1a9d9fc7e,table,detailed_parts_list,medium,"[""part_number_present"", ""ipl_column_terms""]",,needs_review,,131,973,4,"[""120-29068-015"", ""120-29083-001"", ""120-38579-001"", ""120-38579-003""]","€ emenncn

MAINTENANCE MANUAL WITH

ILLUSTRATED PARTS LIST
AIRLINE EFF | UNITS
FIG. ITEM | PARTNUMBER STOCK vase EODE. FROM | PER
NUMBER TO ASSY
101 -211 |MS24693-C26 SCREW. ccc cece eeeeeeeeeeeeeeeeenaas 8
220 | 120-29083-001 » BUSHING 00 ccccccceeeeeeeeeeeeeeentneaaes VS4956 2
230 | AN960-416 AAS) | lp re 2
-231 | AN960C8 ~ WASHER... cect eeeeeeeeeeeeeeeennnees 6
240 | MS21042L4 A LO ee 2
-241 |MS21042-06 A LO ee 8
250 | 120-38579-003 SUPPORT 0.0... ccccceceeteeeeeeeeeeeeeeenteeaaes VS4956 2
260 | 120-38579-001 SUPPORT 0.0... ccccceceeteeeeeeeeeeeeeeenteeaaes VS4956
ATTACHING PARTS
270 | MS24693-S54 SCREW. ccc cece eeeeeeeeeeeeeeeeenaas 6
280 | H14-08 As 0 ne 6
USAGE CODE LIST
A AIRCRAFT 120035 THRU 120048,
120052, 120056 AND 120059
B AIRCRAFT 120052, 120056 AND
120059
-ITEM NOT ILLUSTRATED
Double Passenger Seat Structure (120-29068-015)
Figure 101
Sheet 4
EFFECTIVITY: ALL 25 2 1 0 0
= =
Page 1362

T.P. 120/1176 Apr 10/06

","[""table_or_parts_list_text_cues""]",table_ocr_table_candidate_scan,False,False
426,t_p_120_1176_p000426,00000426.tif,local_data\organization\trace_net\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000426.tif,e050c51cb92ed0c93a9451feff263091e165aaada429bd08bde0f79cec47f780,table,image_visual_diagram,medium,"[""figure_or_visual_label_signal"", ""limited_text_or_visual_route""]",,needs_review,,89,685,1,"[""120-29068-025""]","< EMBRAER

MAINTENANCE MANUAL WITH

ILLUSTRATED PARTS LIST

100

110

100

210

110

310

\

280

SS

300

fd SF

SS

130

CE

SS

Sy

220

SEE

eS

140 (A)

280 —<s_//

SE

OE

200

Se

>

a

~~

E oa

JD

/ \

270 ——__

250

90

~~ ON

~ON

~~ ON

~ ON

260

@ /

~O™

~ ON

NON

230

NON

Va

Zoe

fy

fy

4 7

a aA

‘os

‘oy

ony

vd ~oN

~ oN

~ oN

—

eR

Qa!

~ ~

a,

240

120TP250093.MCE

Double Passenger Seat Structure (120-29068-025/027)

Figure 102

Sheet 1

EFFECTIVITY: ALL

25-21-00

Page 1363

T.P. 120/1176

Sep 30/98
","[""table_or_parts_list_text_cues""]",table_ocr_table_candidate_scan,False,False
427,t_p_120_1176_p000427,00000427.tif,local_data\organization\trace_net\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000427.tif,df624239c5979261e83761ede6b880b1cf170aa9ee96445cdbb2f3081406e888,table,image_visual_diagram,medium,"[""figure_or_visual_label_signal"", ""limited_text_or_visual_route""]",,needs_review,,80,482,1,"[""120-29068-025""]","< EMBRAER
MAINTENANCE MANUAL WITH
ILLUSTRATED PARTS LIST
i
Vy |
\ é ~~ 160
Wy. ooN
Ky -170
sn 7
/ ~
g —
ij /
Gy (E) / | /
190 / / /
a J /
Tee N 180
\ tr &
160 170 bo (B)
F
ii 8
Vy 40
1 | | aan
80 SS aeons
I Gan
| :
aS a. C
| vw \
| / SMO 60
o—g ” | yA
oe | \
ara @ }
Le oy? \
/ i *\
50
20 50
120TP250088.MCE
Double Passenger Seat Structure (120-29068-025/027)
Figure 102
Sheet 2
EFFECTIVITY: ALL 25-21 -00
Page 1364
T.P. 120/1176 Sep 30/98
","[""table_or_parts_list_text_cues""]",table_ocr_table_candidate_scan,False,False
428,t_p_120_1176_p000428,00000428.tif,local_data\organization\trace_net\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000428.tif,81f69035cc1b575c48f89837989a5ae8f21331fa5814ffc414d06f24ccaaf32c,table,detailed_parts_list,high,"[""high_part_number_density"", ""detailed_parts_list_candidate""]",,needs_review,,241,2168,12,"[""120-29068-009"", ""120-29068-025"", ""120-29068-027"", ""120-29074-001"", ""120-29102-003"", ""120-34292-001"", ""120-34489-001"", ""120-35881-001"", ""120-36058-001"", ""120-36060-001"", ""120-40849-001"", ""120-43539-001""]","€ emenncn

MAINTENANCE MANUAL WITH

ILLUSTRATED PARTS LIST
AIRLINE EFF | UNITS
FIG. ITEM | PARTNUMBER STOCK vase EODE. FROM; PER
NUMBER TO ASSY
102 - | 120-29068-025 STRUCTURE ASSY 0.0... ccccceeennteeeees VS4956 A REF
- | 120-29068-027 STRUCTURE ASSY 0... cceccceentteeeees VS4956 A REF
1 | 120-29074-001 . STRUCTURE , CENTRAL LEG. ............... VS4956 1
ATTACHING PARTS
10 | PE21052-2 / PIN, ATTACH... cccccccccceentstttstseeeeeeeees 1
20 | 42952-10 ~ FITTING, ATTACH ..... 2... cceceeeeeeeeeeeeeeeeees 1
-21 | 42975-12 OCREW. 2... ccccccccceeccececentttsseessaeeeeeeeeees 1
-22 | 43392-10 ARS) od 3d | C 1
30 |MS21042L5 NUT occ cece cece cece eeeeeeeeeeeeeseaeaaeaaaeaaees 2
40 | AN960-516 AVN) | =] 5 Ore 2
50 | AN960-516L AVN) | =] 5 2
60 | AN5-16A BOLT .0....cccccccecsccteceeeeeeeeeeeeeeeesssstsasasaeeeeeeees 1
70 | 120-35881-001 . REINFORCEMENT, LUGGAGE VS4956 1
PROTECTOR 2... ..cccccccccccccccccescsessttseeeeaeeees
80 | PE13076-1 ns) =i Of | ©) \ nnn 2
90 | 120-3","[""table_or_parts_list_text_cues""]",table_ocr_table_candidate_scan,False,False
429,t_p_120_1176_p000429,00000429.tif,local_data\organization\trace_net\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000429.tif,5bc627d026a487ec6327d2e6355b093286096861f0cd02aac38d1e4a64919286,table,detailed_parts_list,high,"[""high_part_number_density"", ""detailed_parts_list_candidate""]",,needs_review,,194,1567,8,"[""120-26948-001"", ""120-26948-003"", ""120-29068-025"", ""120-29083-001"", ""120-36060-003"", ""120-36060-005"", ""120-38579-001"", ""120-38579-003""]","€ emenncn

MAINTENANCE MANUAL WITH

ILLUSTRATED PARTS LIST
AIRLINE EFF | UNITS
FIG. ITEM | PARTNUMBER STOCK vase EODE. FROM | PER
NUMBER TO ASSY
102 220 | 120-36060-003 . STRUCTURE, ARMREST...............0.0e VS4956 1
230 | 120-36060-005 . STRUCTURE, ARMREST..................0000 VS4956 1
ATTACHING PARTS
240 | NAS4704-6 SCREW ........ccccccccccccccccccecceseeesssstasssaeeeeeeees 2
-241 |MS51957-45 SCREW 2000... cccececccccceeeeeeeceeeeeeeseeeenttsaaees 4
250 | 120-29083-001 » BUSHING 200 cceeccceeeeeeeeeeeeeeeenteeaaas VS4956 2
260 | AN960-416 AAS) | = 5 re 2
270 |MS21042L4 NUT ooo cece ce eeeeeeeeeeeeeeeeeeeeeeeeeeeeeseeeeaeeaaes 2
-271 |MS21061L08 NUT ooo cece ceceeeeeeeeeeeeeeeeeeeeeeeeseeeeeaaeeaees 4
280 | 120-38579-003 SUPPORT 0.0... ccccccccecte ce eeeeeeeeeeenntneaes VS4956 B 2
-281 | 120-26948-003 ARS) O) od od ©) 0 ne VS4956 | 086/171 2
290 | 120-38579-001 SUPPORT 0.0... cceccececteceeeeeeeeeeeeenteenaes VS4956 B 1
-291 | 120-26948-001 ARS) O) od od ©) 0 n","[""table_or_parts_list_text_cues""]",table_ocr_table_candidate_scan,False,False
430,t_p_120_1176_p000430,00000430.tif,local_data\organization\trace_net\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000430.tif,a64d7e79fe85ee7e362a1e12e249bff7cc8ad7b0e5eac8b6e7e798ce2c77cfb1,table,image_visual_diagram,medium,"[""figure_or_visual_label_signal"", ""limited_text_or_visual_route""]",,needs_review,,78,651,1,"[""120-29068-035""]","< EMBRAER

MAINTENANCE MANUAL WITH

ILLUSTRATED PARTS LIST

100

110

100

210

110

300

\

270

SSS

290

SX

>

130

SE

SS

© eo 280

SS

210

SSE

>

140 (A)

270

EF,

oo

200

Si

SS

Zan

JD

/ \

260 ——___

240

90

~oN

NON

~ ON

250

~NON

NON

~ON

@!

220

~ ON

Va

/ |

Sf

/ /

/ /

Cw!

PON LN

~ ~

~ oN

ao

AR

a!

~ ON

(v4

&

230

120TP250094.MCE

Double Passenger Seat Structure (120-29068-035/057)

Figure 103

Sheet 1

EFFECTIVITY: ALL

25-21-00

Page 1367

T.P. 120/1176

Sep 30/98
","[""table_or_parts_list_text_cues""]",table_ocr_table_candidate_scan,False,False
431,t_p_120_1176_p000431,00000431.tif,local_data\organization\trace_net\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000431.tif,03c9f306fa9851acfc39da6f2a8a7add19770cbb1f66d4ba4334a99380e65afb,table,image_visual_diagram,medium,"[""figure_or_visual_label_signal"", ""limited_text_or_visual_route""]",,needs_review,,83,493,1,"[""120-29068-035""]","< EMBRAER
MAINTENANCE MANUAL WITH
ILLUSTRATED PARTS LIST
of
\iig
\
i \ @ ~~ 160
yay ooN~
Wy ~ 170
/ 1495 ~
ew 4 / /
J / /
o o4
y JL /
ye / aan
KN
Te 180
\ 9 BP
160 170 150 (B)
F
Hit 80
I! & 40
a a
1 | | | ana
80 reece
| “ .
~~ e NY \
Wy \
—_ / a) \ 60
10 —& 30 »y \
40 yaa ON.
Oe < be i
< / Pe
50
20 50
120TP250083.MCE
Double Passenger Seat Structure (120-29068-035/057)
Figure 103
Sheet 2
EFFECTIVITY: ALL 25-21 -00
Page 1368
T.P. 120/1176 Sep 30/98
","[""table_or_parts_list_text_cues""]",table_ocr_table_candidate_scan,False,False
432,t_p_120_1176_p000432,00000432.tif,local_data\organization\trace_net\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000432.tif,88d11f73517de7aaa239cf8149fb9065a4be73aeb92e6b7b1a17d59f624cc798,table,detailed_parts_list,high,"[""high_part_number_density"", ""detailed_parts_list_candidate""]",,needs_review,,314,2579,16,"[""120-26994-001"", ""120-26994-002"", ""120-29068-009"", ""120-29068-035"", ""120-29068-057"", ""120-29074-011"", ""120-29074-017"", ""120-29102-003"", ""120-34292-001"", ""120-35881-001"", ""120-36058-035"", ""120-40849-001"", ""120-40851-001"", ""120-43539-001"", ""120-48023-001"", ""120-48024-001""]","€ emenncn

MAINTENANCE MANUAL WITH

ILLUSTRATED PARTS LIST
AIRLINE EFF UNITS
FIG. ITEM PART NUMBER STOCK vase EODE. FROM PER
NUMBER TO ASSY
103 - | 120-29068-035 STRUCTURE ASSY ......oo eee VS4956 |}071/171| REF
- | 120-29068-057 STRUCTURE ASSY |... eee VS4956 | 172/999] REF
1 | 120-29074-011 . STRUCTURE , CENTRAL LEG. ................ VS4956 | 071/171 1
-2 | 120-29074-017 . STRUCTURE , CENTRAL LEG ................ VS4956 | 172/999 1
-5 | 120-26994-001 SECTION, Lowe. ceec cee neeeese anaes VS4956 1
-6 | 120-26994-002 SECTION, Lowe. ceec cee neeeese anaes VS4956 1
ATTACHING PARTS
10 | PE21052-2 PIN, ATTACH.....00.. ccc eeeeeseneeeeeeea eens 1
20 | 42952-10 FITTING, ATTACH |... eee eres 1
-21 |42975-12 SCREW ooo ccccecccccceeeccseneeeeseeeeeeeeaaeeeens 1
-22 | 43392-10 LOPRING Looe cccececceeeeccsseeeeseeaeeeeeeeaeeees 1
30 |MS21042L5 Ok 2
40 | AN960-516 AA A/C) on | ml » 2
50 | AN960-516L PA ANC) on | ml » 2
60 | AN5-16A BOLT ooo. cecceccceeeeeec cee eeeeeeaaeeevaa","[""table_or_parts_list_text_cues""]",table_ocr_table_candidate_scan,False,False
433,t_p_120_1176_p000433,00000433.tif,local_data\organization\trace_net\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000433.tif,73faa36346fe382fce1722eec2aecd237af8a1b4ddd5b3f490e394d6206e2081,table,detailed_parts_list,high,"[""multiple_part_numbers"", ""ipl_column_terms""]",,needs_review,,133,1324,7,"[""120-26948-001"", ""120-26948-003"", ""120-29068-035"", ""120-29083-001"", ""120-34489-001"", ""120-41225-003"", ""120-41225-005""]","€ emenncn

MAINTENANCE MANUAL WITH

ILLUSTRATED PARTS LIST
AIRLINE EFF | UNITS
FIG. ITEM PART NUMBER STOCK vase EODE. FROM PER
NUMBER TO ASSY
103 KK
200 | 120-34489-001 ~ PROTECTIVE PLATE ...........cc.ccccceceecceeeeees VS4956
210 | 120-41225-003 . STRUCTURE, ARMREST.........00......00.0. VS4956 2
220 | 120-41225-005 . STRUCTURE, ARMREST.........00......00.0. VS4956
ATTACHING PARTS
230 | NAS4704-6 W SCREW o.oo. cece cccccccceccccceccccececceuceeeceuceeceeaes 2
-231 |MS51957-45 SCREW 00... ccccccccccccccccccccecccececccuceeececeeaceuaes 4
240 | 120-29083-001 ~ BUSHING 2.0... cece cece cecccecccecceccceceeeceeeseeeeaes VS4956 2
250 | AN960-416 ~ WASHER. ........ccccceccccccecccecceecceccceceeeceeseaeeeaes 2
260 |MS21042L4 nO 2
-261 |MS21061L08 nO 4
270 | 120-26948-003 © SUPPORT o......cccccccccccecccecceccceccceceeeceeeceeseaes VS4956 2
280 | 120-26948-001 © SUPPORT o......cccccccccccecccecceccceccceceeeceeeceeseaes VS4956 1
ATTACHING PARTS
290 | MS24693-S54 SCREW ","[""table_or_parts_list_text_cues""]",table_ocr_table_candidate_scan,False,False
434,t_p_120_1176_p000434,00000434.tif,local_data\organization\trace_net\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000434.tif,551a456b644e589ea8a45fce2402efbd5e425164362e4662144eac5d74416e3c,table,image_visual_diagram,medium,"[""figure_or_visual_label_signal"", ""limited_text_or_visual_route""]",,needs_review,,87,493,1,"[""120-29068-043""]","< EMBRAER
MAINTENANCE MANUAL WITH
ILLUSTRATED PARTS LIST
100
110
210 100
110
300 ——__—_— \
270 / SK 5
(E)— ~ (B) ts SO (7 __ 439
280 Svs
140 K NN YK 210
A) Se ge on 200
©
1 \
“969 ss 40 90
“SDS. 250 — Fey /
“220, S255 van
ON a cy yf i
~“, WN / / /
ao b | aS
vio s~sy
7 I~ @, ~
NO , / , NO
ane H ; / |
a / j / 930
1201P250094.MCE
Double Passenger Seat Structure (120-29068-043/045)
Figure 104
Sheet 1
EFFECTIVITY: ALL
25 21 00 Page 1371
T.P. 120/1176 Sep 30/98
","[""table_or_parts_list_text_cues""]",table_ocr_table_candidate_scan,False,False
435,t_p_120_1176_p000435,00000435.tif,local_data\organization\trace_net\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000435.tif,90d0760c4691f291e7fd53b902802efa43792a88948c945703019891f22ec268,table,image_visual_diagram,medium,"[""figure_or_visual_label_signal"", ""limited_text_or_visual_route""]",,needs_review,,78,473,1,"[""120-29068-043""]","< EMBRAER
MAINTENANCE MANUAL WITH
ILLUSTRATED PARTS LIST
of
Voy |
i é ——~ 160
ie /o™ 170
ao
a
/ 195 ~
Cw 4 / /
J / /
190 (E) / /| i
y / /
ia / aan
pee 180
an Bs
160 170 150 (B)
my
eo
|
yt ow
80 reece
| “ .
| @ Wy \
| 70 / i) \ 60
10 —& 30 ws)
40.
eee NS
Oe < le i
“7 Qe:
\
50 |
20 50
120TP250083.MCE
Double Passenger Seat Structure (120-29068-043/045)
Figure 104
Sheet 2
EFFECTIVITY: ALL 25-21 -00
Page 1372
T.P. 120/1176 Sep 30/98
","[""table_or_parts_list_text_cues""]",table_ocr_table_candidate_scan,False,False
436,t_p_120_1176_p000436,00000436.tif,local_data\organization\trace_net\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000436.tif,cae985768ab031d4a7ffd45a94684979f23f1ab2fb6a9d7d4e07200d8d4016f7,table,detailed_parts_list,high,"[""high_part_number_density"", ""detailed_parts_list_candidate""]",,needs_review,,234,2217,13,"[""120-29068-043"", ""120-29068-045"", ""120-29074-013"", ""120-29102-003"", ""120-34292-001"", ""120-34489-001"", ""120-35881-001"", ""120-36058-001"", ""120-40849-001"", ""120-40851-001"", ""120-43539-001"", ""120-48023-001"", ""120-48024-001""]","€ emenncn

MAINTENANCE MANUAL WITH

ILLUSTRATED PARTS LIST
AIRLINE EFF | UNITS
FIG. ITEM | PARTNUMBER STOCK vase EODE. FROM; PER
NUMBER TO ASSY
104 - | 120-29068-043 STRUCTURE ASSY 0... cceccceentteeeees VS4956 | 172/999} REF
- | 120-29068-045 STRUCTURE ASSY 0. cccceeteteeeees VS4956 | 172/999} REF
1 | 120-29074-013 . STRUCTURE , CENTRAL LEG. ............... VS4956 1
ATTACHING PARTS
10 | PE21052-2 / PIN, ATTACH... cccccccccceentstttstseeeeeeeees 1
20 | 42952-10 ~ FITTING, ATTACH... ceceeeceeeeeeeeeeeeeees 1
-21 | 42975-12 OCREW. 2... ccccccccceeccececentttsseessaeeeeeeeeees 1
-22 | 43392-10 ARS) od 3d | C 1
30 |MS21042L5 SO ee 2
40 | AN960-516 AVN) | =] 5 Ore 2
50 | AN960-516L AVN) | =] 5 2
60 | AN5-16A BOLT .0....cccccccecsccteceeeeeeeeeeeeeeeesssstsasasaeeeeeeees 1
70 | 120-35881-001 . REINFORCEMENT, LUGGAGE VS4956 1
PROTECTOR 2... ..cccccccccccccccccescsessttseeeeaeeees
80 | PE13076-1 ns) =i Of | ©) \ nnn 2
90 | 120-34292-001 . PROTECTOR, LUGGAGE .......... VS","[""table_or_parts_list_text_cues""]",table_ocr_table_candidate_scan,False,False
437,t_p_120_1176_p000437,00000437.tif,local_data\organization\trace_net\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000437.tif,70d932b30228f1d05815c2440d1c346ffac556d325cc1efa7c872f9b6d1d392d,table,detailed_parts_list,medium,"[""part_number_present"", ""ipl_column_terms""]",,needs_review,,134,1097,6,"[""120-26948-001"", ""120-26948-003"", ""120-29068-043"", ""120-29083-001"", ""120-41225-003"", ""120-41225-005""]","€ emenncn

MAINTENANCE MANUAL WITH

ILLUSTRATED PARTS LIST
AIRLINE EFF | UNITS
FIG. ITEM | PARTNUMBER STOCK vase EODE. FROM | PER
NUMBER TO ASSY
104 210 | 120-41225-003 . STRUCTURE, ARMREST...............0.0e VS4956 2
220 | 120-41225-005 . STRUCTURE, ARMREST..................0000 VS4956 1
ATTACHING PARTS
230 | NAS4704-6 SCREW ooo ccc ceceetcttteeeeeeeeeeeeeeenneas 2
-231 |MS51957-45 SCREW 0c ccc cece tteeeeeeeeeeeeeeeeneas 4
240 | 120-29083-001 » BUSHING 200 cceeccceeeeeeeeeeeeeeeenteeaaas VS4956 2
250 | AN960-416 AAS) | = 5 re 2
260 | MS21042L4 A LO ne 2
-261 |MS21061L08 A LO ne 4
270 | 120-26948-003 SUPPORT 0.0... cceccececteceeeeeeeeeeeeenteenaes VS4956 2
280 | 120-26948-001 SUPPORT 0.0... cceccececteceeeeeeeeeeeeenteenaes VS4956
ATTACHING PARTS
290 | MS24693-S54 SCREW 00 cecceeetteeeeeeeeeeeeeeeenes 6
-291 |MS24693-S53 SCREW 00 cccccecsseecseeeeeeeeeeeeeeeeenaas 4
300 | H14-08 As LO ne 6
-ITEM NOT ILLUSTRATED
Double Passenger Seat Structure (120-29068-043/04","[""table_or_parts_list_text_cues""]",table_ocr_table_candidate_scan,False,False
438,t_p_120_1176_p000438,00000438.tif,local_data\organization\trace_net\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000438.tif,356d7cb3089e7ce8846f65a1a265aae690f66ab30e85e4bd616eb8853f1d3471,table,image_visual_diagram,medium,"[""figure_or_visual_label_signal"", ""limited_text_or_visual_route""]",,needs_review,,98,527,0,[],"< EMBRAER
MAINTENANCE MANUAL WITH
ILLUSTRATED PARTS LIST
100
110
210 100
110
310 ———_ \
280 / SY
300 ——— C) we s 120
()— ~ (B) ts / SO /7]_ __ 430
290 SS
140 K NOS; 220
(A) SQ 280 EY,
we a &} 200
1 \
“979 ss 80 90
S280. S35, Tan
~N S x / ; J
N ; NN a i /
x N / A i
EHS
yo I~ o a
s / / i “9
~S i / /
~ oS, / ; /
AL / / / 240
a Z / (
a ue / (A)
1201P250093.MCE
Double Passenger Seat Structure (120-29068-06 1/063)
Figure 105
Sheet 1
EFFECTIVITY: ALL
25 21 00 Page 1375
T.P. 120/1176 Sep 30/98
","[""table_or_parts_list_text_cues""]",table_ocr_table_candidate_scan,False,False
439,t_p_120_1176_p000439,00000439.tif,local_data\organization\trace_net\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000439.tif,da6ae5b69d3fd9030e72508af56a1c69457807d2a11278807a0608512df83c32,table,image_visual_diagram,medium,"[""figure_or_visual_label_signal"", ""limited_text_or_visual_route""]",,needs_review,,78,472,1,"[""120-29068-061""]","< EMBRAER
MAINTENANCE MANUAL WITH
ILLUSTRATED PARTS LIST
of
Voy |
i é ——~ 160
ie /o™ 170
ao
a
/ 195 ~
Cw 4 / /
J / /
190 (E) / /| i
y / /
ia / aan
pee 180
an Bs
160 170 150 (B)
my
eo
|
1 oe
80 reece
| “ .
| @ Wy \
| 70 / i) \ 60
10 —& 30 ws)
40.
eee NS
Oe < le i
“7 Qe:
\
50 |
20 50
120TP250083.MCE
Double Passenger Seat Structure (120-29068-061/063)
Figure 105
Sheet 2
EFFECTIVITY: ALL 25-21 -00
Page 1376
T.P. 120/1176 Sep 30/98
","[""table_or_parts_list_text_cues""]",table_ocr_table_candidate_scan,False,False
440,t_p_120_1176_p000440,00000440.tif,local_data\organization\trace_net\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000440.tif,dc3d3f5dd467e02ad2e0c3f22434a0485de9c5420c5b8407fafa240ffe717b1d,table,detailed_parts_list,high,"[""high_part_number_density"", ""detailed_parts_list_candidate""]",,needs_review,,305,2264,14,"[""120-29068-061"", ""120-29068-063"", ""120-29074-013"", ""120-29102-003"", ""120-34292-001"", ""120-34489-001"", ""120-35881-001"", ""120-36058-037"", ""120-40849-001"", ""120-40851-001"", ""120-41225-003"", ""120-43539-001"", ""120-48023-001"", ""120-48024-001""]","€ emenncn

MAINTENANCE MANUAL WITH

ILLUSTRATED PARTS LIST
AIRLINE EFF | UNITS
FIG. ITEM PART NUMBER STOCK vase EODE. FROM | PER
NUMBER TO ASSY
105 - | 120-29068-061 STRUCTURE ASSY .00...... occ eeeee eee VS4956 | 061/171] REF
- | 120-29068-063 STRUCTURE ASSY .0...... cece eee eee VS4956 | 172/999] REF
1 | 120-29074-013 . STRUCTURE , CENTRAL LEG ................ VS4956 1
ATTACHING PARTS
10 | PE21052-2 ~ PIN, ATTACH. cece eee eeeeennnees 1
20 | 42952-10 . FITTING, ATTACH 1.0.0 cece cess seen 1
-21 | 42975-12 SCREW. oo... ccccccceeeeccceeeeeeeeeeeceeeeeeeaaes 1
-22 | 43392-10 eo) dd | \ | Cpe 1
30 |MS21042L5 NO 2
40 | AN960-516 AA A/C) | ml p 2
50 | AN960-516L AA Y/N) | ml pr 2
60 | AN5-16A 3) i 1
70 | 120-35881-001 . REINFORCEMENT, LUGGAGE VS4956 1
PROTECTOR 0000.0... ccccceeccceeceeeeeeeeceeeeeneenees
80 | PE13076-1 SECTION. .... cece cee eccceeeeeeeeeeeceeeeeneenees 2
90 | 120-34292-001 . PROTECTOR, LUGGAGE .......00.00 ee. VS4956 1
100 | 120-40851-001 . FBACKR","[""table_or_parts_list_text_cues""]",table_ocr_table_candidate_scan,False,False
