page_id,page_number,source_operational_route,route_subtype,source_validation_decision,source_validation_status,source_final_do_not_embed,ocr_word_count,part_number_count,ocr_sample_text,answer_permission,can_answer_directly,can_prove_claims,source_truth_mutation_allowed,unsafe_record,human_review_required,manual_review_required,postgres_write_attempt,qdrant_write_attempt,opensearch_write_attempt,retry_attempted,retry_status,retry_validation_decision,final_validated_operational_route,final_validation_score,final_validation_reasons,final_do_not_embed,qdrant_embedding_allowed,opensearch_index_allowed,candidate_probe_results
t_p_120_1176_p000486,486,plain_text,procedure_or_description,validated_primary_route,PASS,False,232,1,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,plain_text,100.0,"[""plain_text_subtype"", ""meaningful_ocr_text"", ""low_part_number_density"", ""no_strong_row_structure"", ""text_context_terms""]",False,True,False,[]
t_p_120_1176_p000487,487,plain_text,procedure_or_description,validated_primary_route,PASS,False,242,0,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,plain_text,100.0,"[""plain_text_subtype"", ""meaningful_ocr_text"", ""low_part_number_density"", ""no_strong_row_structure"", ""text_context_terms""]",False,True,False,[]
t_p_120_1176_p000488,488,image,mixed_text_and_figure,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,True,287,0,,False,False,False,False,False,False,False,False,False,False,True,retry_validated,retry_validated_primary_or_candidate_route,plain_text,65.0,"[""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""]",False,True,False,"[{""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""image_route_prior"", ""no_part_numbers""], ""route"": ""image"", ""score"": 45.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": true, ""qdrant_embedding_allowed"": true, ""reasons"": [""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""], ""route"": ""plain_text"", ""score"": 65.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": true, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [], ""route"": ""table"", ""score"": 0.0}, {""final_do_not_embed"": true, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": false, ""reasons"": [""no_part_numbers"", ""blank_subtype_or_empty_sample""], ""route"": ""blank"", ""score"": 30.0}]"
t_p_120_1176_p000489,489,plain_text,procedure_or_description,validated_primary_route,PASS,False,211,0,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,plain_text,100.0,"[""plain_text_subtype"", ""meaningful_ocr_text"", ""low_part_number_density"", ""no_strong_row_structure"", ""text_context_terms""]",False,True,False,[]
t_p_120_1176_p000490,490,plain_text,procedure_or_description,validated_primary_route,PASS,False,124,0,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,plain_text,100.0,"[""plain_text_subtype"", ""meaningful_ocr_text"", ""low_part_number_density"", ""no_strong_row_structure"", ""text_context_terms""]",False,True,False,[]
t_p_120_1176_p000491,491,image,image_visual_diagram,validated_primary_route,PASS,False,79,0,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,image,80.0,"[""image_subtype"", ""sparse_ocr_text"", ""concrete_visual_or_figure_signal"", ""not_table_like""]",False,True,False,[]
t_p_120_1176_p000492,492,table,review_required,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,True,85,0,,False,False,False,False,False,False,False,False,False,False,True,retry_validated,retry_validated_primary_or_candidate_route,plain_text,65.0,"[""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""]",False,True,False,"[{""final_do_not_embed"": false, ""opensearch_index_allowed"": true, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [], ""route"": ""table"", ""score"": 0.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": true, ""qdrant_embedding_allowed"": true, ""reasons"": [""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""], ""route"": ""plain_text"", ""score"": 65.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""sparse_ocr"", ""no_part_numbers""], ""route"": ""image"", ""score"": 30.0}, {""final_do_not_embed"": true, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": false, ""reasons"": [""no_part_numbers"", ""blank_subtype_or_empty_sample""], ""route"": ""blank"", ""score"": 30.0}]"
t_p_120_1176_p000493,493,image,image_visual_diagram,validated_primary_route,PASS,False,86,0,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,image,80.0,"[""image_subtype"", ""sparse_ocr_text"", ""concrete_visual_or_figure_signal"", ""not_table_like""]",False,True,False,[]
t_p_120_1176_p000494,494,image,image_visual_diagram,validated_primary_route,PASS,False,70,0,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,image,80.0,"[""image_subtype"", ""sparse_ocr_text"", ""concrete_visual_or_figure_signal"", ""not_table_like""]",False,True,False,[]
t_p_120_1176_p000495,495,image,image_visual_diagram,validated_primary_route,PASS,False,80,0,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,image,80.0,"[""image_subtype"", ""sparse_ocr_text"", ""concrete_visual_or_figure_signal"", ""not_table_like""]",False,True,False,[]
t_p_120_1176_p000496,496,table,review_required,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,True,84,0,,False,False,False,False,False,False,False,False,False,False,True,retry_validated,retry_validated_primary_or_candidate_route,plain_text,65.0,"[""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""]",False,True,False,"[{""final_do_not_embed"": false, ""opensearch_index_allowed"": true, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [], ""route"": ""table"", ""score"": 0.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": true, ""qdrant_embedding_allowed"": true, ""reasons"": [""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""], ""route"": ""plain_text"", ""score"": 65.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""sparse_ocr"", ""no_part_numbers""], ""route"": ""image"", ""score"": 30.0}, {""final_do_not_embed"": true, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": false, ""reasons"": [""no_part_numbers"", ""blank_subtype_or_empty_sample""], ""route"": ""blank"", ""score"": 30.0}]"
t_p_120_1176_p000497,497,image,review_required,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,True,81,0,,False,False,False,False,False,False,False,False,False,False,True,retry_validated,retry_validated_primary_or_candidate_route,plain_text,65.0,"[""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""]",False,True,False,"[{""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""image_route_prior"", ""sparse_ocr"", ""no_part_numbers""], ""route"": ""image"", ""score"": 65.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": true, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [], ""route"": ""table"", ""score"": 0.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": true, ""qdrant_embedding_allowed"": true, ""reasons"": [""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""], ""route"": ""plain_text"", ""score"": 65.0}, {""final_do_not_embed"": true, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": false, ""reasons"": [""no_part_numbers"", ""blank_subtype_or_empty_sample""], ""route"": ""blank"", ""score"": 30.0}]"
t_p_120_1176_p000498,498,image,image_visual_diagram,validated_primary_route,PASS,False,57,0,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,image,100.0,"[""image_subtype"", ""legacy_image_visual"", ""sparse_ocr_text"", ""concrete_visual_or_figure_signal"", ""not_table_like""]",False,True,False,[]
t_p_120_1176_p000499,499,image,image_visual_diagram,validated_primary_route,PASS,False,61,0,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,image,100.0,"[""image_subtype"", ""legacy_image_visual"", ""sparse_ocr_text"", ""concrete_visual_or_figure_signal"", ""not_table_like""]",False,True,False,[]
t_p_120_1176_p000500,500,image,image_visual_diagram,validated_primary_route,PASS,False,56,0,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,image,100.0,"[""image_subtype"", ""legacy_image_visual"", ""sparse_ocr_text"", ""concrete_visual_or_figure_signal"", ""not_table_like""]",False,True,False,[]
t_p_120_1176_p000501,501,plain_text,procedure_or_description,validated_primary_route,PASS,False,108,0,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,plain_text,100.0,"[""plain_text_subtype"", ""meaningful_ocr_text"", ""low_part_number_density"", ""no_strong_row_structure"", ""text_context_terms""]",False,True,False,[]
t_p_120_1176_p000502,502,plain_text,procedure_or_description,validated_primary_route,PASS,False,109,0,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,plain_text,100.0,"[""plain_text_subtype"", ""meaningful_ocr_text"", ""low_part_number_density"", ""no_strong_row_structure"", ""text_context_terms""]",False,True,False,[]
t_p_120_1176_p000503,503,image,mixed_text_and_figure,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,True,100,0,,False,False,False,False,False,False,False,False,False,False,True,retry_validated,retry_validated_primary_or_candidate_route,plain_text,65.0,"[""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""]",False,True,False,"[{""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""image_route_prior"", ""sparse_ocr"", ""no_part_numbers""], ""route"": ""image"", ""score"": 65.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": true, ""qdrant_embedding_allowed"": true, ""reasons"": [""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""], ""route"": ""plain_text"", ""score"": 65.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": true, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [], ""route"": ""table"", ""score"": 0.0}, {""final_do_not_embed"": true, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": false, ""reasons"": [""no_part_numbers"", ""blank_subtype_or_empty_sample""], ""route"": ""blank"", ""score"": 30.0}]"
t_p_120_1176_p000504,504,image,mixed_text_and_figure,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,True,123,0,,False,False,False,False,False,False,False,False,False,False,True,retry_validated,retry_validated_primary_or_candidate_route,plain_text,65.0,"[""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""]",False,True,False,"[{""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""image_route_prior"", ""no_part_numbers""], ""route"": ""image"", ""score"": 45.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": true, ""qdrant_embedding_allowed"": true, ""reasons"": [""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""], ""route"": ""plain_text"", ""score"": 65.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": true, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [], ""route"": ""table"", ""score"": 0.0}, {""final_do_not_embed"": true, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": false, ""reasons"": [""no_part_numbers"", ""blank_subtype_or_empty_sample""], ""route"": ""blank"", ""score"": 30.0}]"
t_p_120_1176_p000505,505,image,mixed_text_and_figure,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,True,276,0,,False,False,False,False,False,False,False,False,False,False,True,retry_validated,retry_validated_primary_or_candidate_route,plain_text,65.0,"[""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""]",False,True,False,"[{""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""image_route_prior"", ""no_part_numbers""], ""route"": ""image"", ""score"": 45.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": true, ""qdrant_embedding_allowed"": true, ""reasons"": [""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""], ""route"": ""plain_text"", ""score"": 65.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": true, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [], ""route"": ""table"", ""score"": 0.0}, {""final_do_not_embed"": true, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": false, ""reasons"": [""no_part_numbers"", ""blank_subtype_or_empty_sample""], ""route"": ""blank"", ""score"": 30.0}]"
t_p_120_1176_p000506,506,plain_text,procedure_or_description,validated_primary_route,PASS,False,329,0,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,plain_text,100.0,"[""plain_text_subtype"", ""meaningful_ocr_text"", ""low_part_number_density"", ""no_strong_row_structure"", ""text_context_terms""]",False,True,False,[]
t_p_120_1176_p000507,507,plain_text,procedure_or_description,validated_primary_route,PASS,False,125,0,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,plain_text,100.0,"[""plain_text_subtype"", ""meaningful_ocr_text"", ""low_part_number_density"", ""no_strong_row_structure"", ""text_context_terms""]",False,True,False,[]
t_p_120_1176_p000508,508,plain_text,review_required,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,True,55,0,,False,False,False,False,False,False,False,False,False,False,True,retry_unresolved_validator_gated,validator_gated_unresolved_after_retry,,55.0,"[""no_candidate_probe_met_threshold"", ""moderate_ocr_text"", ""low_part_number_density"", ""low_table_term_density""]",True,False,False,"[{""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""moderate_ocr_text"", ""low_part_number_density"", ""low_table_term_density""], ""route"": ""plain_text"", ""score"": 55.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": true, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [], ""route"": ""table"", ""score"": 0.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""sparse_ocr"", ""no_part_numbers""], ""route"": ""image"", ""score"": 30.0}, {""final_do_not_embed"": true, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": false, ""reasons"": [""no_part_numbers"", ""blank_subtype_or_empty_sample""], ""route"": ""blank"", ""score"": 30.0}]"
